1,"Большой экран, Хилая батарея, плохая камера, зависает, Из достоинств только большой экран. Батарея полностью садилась за 5-6 часов, причём телефон при этом не особо активно использовался! Камера тянет на 5-8 мпикс, никак не больше. Зависал пару раз и периодически переставал видеть симкарты. Тут же сам их подключал обратно, но это выпадание из сети ужасно бесило. Вернула в магазин через сутки, таким пользоваться невозможно!"
0,"Большой экран. Неплохая камера., Отвратительный звук динамика как во время воспроизведения звука-музыки так и во время разговора. На третий день после покупки стал тормозить и перезапускаться со сбросом настроек 3-4 раза в день. Несмотря на заявленную мощную батарею еле хватает на один день. Разочарован в телефоне. Вернул продавцу. Жду ответа от гарантийщиков по после проверки. Может быть попался брак т.к. другие отзывы положительны., Разочарован в телефоне. Вернул продавцу. Жду ответа от гарантийщиков по после проверки. Может быть попался брак т.к. другие отзывы положительны."
0,"Сделан из некачественных материалов.Ужасные задняя крышка, корпус и камера которые треснули при открывании телефона, Убрать с продажи!"
0,"Купил этот максителефон и минипланшет за 5 000 р. 05.10.2016 г. Брал б/у из СЦ после перепрошивки. Всё про него узнал из сети, поэтому при покупке вопросов не было никаких. Имея опыт пользования андроид телефонов сочувствую тем, кому попался бракованный смарт, а безголовым и безруким по секрету сообщаю:
- дисплей IPS и ""горилла гласс"" - вещь, брал телефон со здоровой царапиной на ""горилле"", дисплей не поврежден, на 17 % все видно дома и на улице.
- 4 ядра и гиг оперативки хватает для всего, я пользуюсь в основном мультимедиа - сеть, читалки, фильмы, иногда игры, батарея не прокачена полностью, трубы хватает на 2 дня.
- камера фоткает при стандартных настройках на 3,1 Мб, это точно больше 10 Мп, а может и все 13, нужно правильно настроить.
- не могу объяснить,  что такое 4 G, что-то похожее на 3 G, но круче.
- у меня внешний и внутренний динамик работают нормально, звук громкий и четкий, все ненормальности лечатся через МТКашное инженерное меню, туда заходил и исправил только настройки камеры, звук не трогал, инфу про инженерное меню можно найти на 4 ПДА., За три недели пользования привык к 5 Андроиду, настроил трубу под себя, через маркет поставил нужные проги. Согласен с отзывами о том, что батарея греется при постоянной работе, но я не обжегся и это идет от большой емкости батареи. Иногда дисплей плохо реагирует на нажатия у самого края, но я до этого еще не добрался, настрою дисплей позже, когда разнервничаюсь. Недостатков, из-за которых хотелось бы выбросить трубу, не вижу в наличии., Труба стоит своих денег и каждый берет то, что ему нужно. Мне нужен был аппарат не столько звонить, сколько качественно убивать рабочее время и меня все устраивает. Кто при покупке выиграет лотерею и воьзмёт полностью рабочий аппарат, тот не пожалеет."
1,"экран, размер, камера, батарея, несколько раз стал зависать, на экране чёрные полосы, после чего сам перезагружается - надеюсь производитель решит проблему в дальнейших обновлениях ПО, камера не идеал, но вполне устраивает, gps не идеал, но устраивает, не рекомендую для навигатора, батарея в моём режиме тоже устраивает, в играх не тестил, только рабочие приложения

лично для меня всё компенсирует экран, 4g - удобно работать с графиками, таблицами, данными, интернетом, мессенджеры - остальное не принципиально

как ждать мега возможностей - это не флагман, цена всего 8т.р. )

доволен!"
1,"4Gb/64Gb, nfc, type-c, wifi ac, качество сборки, фирменные плюшки от Nubia (ну разные управления жестами, потряхиваниями, возможность разделить дисплей на два, в смысле не просто запустить два приложения на одном экране, а прям на два полноценных рабочих стола). Достаточно производительное железо, за свою цену хорошая камера., android 6.0.1 и это в 2017, и не известно когда прилетит хотя бы 7, про 8 я вообще молчу. Ну мне это не критично, так для справки.
оперативка lpddr3 а не lpddr4, но на производительность это вообще никак не влияет., в Китае этот аппарат стоит всего 10 тыщ и мы получаем телефон со всеми достоинствами которые были описаны выше, плюс 652 дракон, который обычно устанавливают в мобилке ценником повыше. плюс стильненький дизайн смарта, не чё такую камеру, которая даже в 4k может и это все за 10k. Если возникает вопрос брать или нет, то брать однозначна, даже два. "
1,"Телефон не очень громоздкий, удобно держать маленькой женской рукой. Заряд держит достаточно долго. Иногда заряжаю раз в двое суток ( айфон при такой же нагрузке заряжала пару раз в сутки - в основном инстаграмм, вацап,много снимаю-камера постоянно используется). Остальное - обычно., Телефон выбирала по-отзывам о работе камеры. Но-не оправдал моих ожиданий. Заявленный стабилизатор не работает, в сумерках и при плохом освещении качество съемки никакое - фото приходится после удалять. Макросъемки нет. При малейшем движении фото размыты. Качественное четкое изображение-скорее исключение, чем правило. Ещё хуже видео. При движении ( а видео-это движение)-размыто все, четких очертаний почти нет, не фокусирует предметы.... В общем, даже на тройку камера не вытягивает. ( Сравнение не только с айфоном-ещё старинная модель Хуавей, Самсунг дж1, опять же старинная Нокия))) Может, телефон бракованный? Использую пару месяцев. Динамик работает отвратительно - очень тихо, при некоторых вызовах, особенно вацап - тихо и с хрипотцой...Вацап-звонки не работают, нет звука звонка, как не настраиваю позиции...Опять же - может только моя  техническая неграмотность ? Правда, настроить звонки вацап пробовала не я одна...Ни у кого не получилось))). В один прекрасный день я вообще осталась без телефона. Что то тряхнулось в метро, после этого телефон перестал реагировать на звонки. Идет звонок - но беззвучно. Не слышно меня, не слышно собеседника на другом конце провода))). Каким то образом "" стряхнулась"" громкость до нуля...Как оказалось в конце дня - настройки звука надо было искать не в звуках, а где-то в настройках уведомлений...Вот поди ж угадай, куда лезть настраивать..., В общем расстроена....Без камеры я как без рук, поскольку фотографирую много на протяжении дня... И это в телефоне для меня основная функция. Денег на хороший телефон за 25-30 тысяч нет, конечно.....После айфона ( который тоже просто перестал у меня работать))))) подобрать что-либо хорошо снимающее сложно. Особенно если  бюджет 12-15 тысяч."
0,"День первый, полет нормальный. 
Android Pay работает на глобалке, камера хороша (лучше, чем на Xiaomi), работает без лагов, отличное качество сборки. Звук в наушниках хороший. , Объективно немного дешево выглядит.
Пришлось много заморачиваться с прошивкой и в итоге поехал в магазин, где мне это и сделали. До перепрошивки на глобалку 2.01 телефон был непригоден к испольлзованию по многим параметрам."
1,"Гоняю смартфон где-то неделю, без больших перегрузов.  Я человек простой, перепрошивками и всякими другими высокими сферами не занимаюсь)) До этого был Moto G (старый и добрый), поэтому многое сравниваю с ним.

- Производительность, естественно, на высоте. Так и должно быть с такой оперативкой и со свеженьким нутром. Катала разок в пубг, никаких тормозов, всё летает, телефон, конечно, греется, но совсем немного. 

- Батарейка хоть и заявлена такая грустная и маленькая, держит неплохо. Сегодня тестила на выносливость, с 10 утра (заряд 73%) почти безостановочно смотрела видео, играла, слушала музыку, всё на полной громкости, вайфай, яркость итд. Хватило до 16.30. При этом нет фокуса, что 15% заряда резко превращаются в 0% (хотя есть у меня подозрение, что это случается со всеми смартфонами со временем). Заряжается примерно 1% в минуту, не уверена, что это считается ""быстрой зарядкой"", но меня устраивает.

- Кнопки удобно вынесены за нижний край экрана. Это вкусовщина, конечно, но опыт на телефонах, где кнопки встроены в экран показывает, что это не всегда удобно (при любых лагах, при рекламе внизу итд сразу всё перекрывается, плюс эти кнопки надо ""вызывать"", а они могут и не появиться вполне)., - Динамик показался весьма посредственным, громкость на максимуме маловата.
- Невозможно найти аксессуары вне алика (или микроскопический выбор, плюс ещё многие комментируют, что размер не подходит), а без чехла действительно скользкий.
- Сильно шире, чем мото, с моими маленькими руками не очень весело (но печать одной рукой решается настройкой клавиатуры)., Не было возможности затестить камеру как следует, пара снимков на ходу получились замечательными, но глубже пока не вникала.
Тоже была проблема с уведомлениями от приложений, многие об этом писали, решила установкой ""замочков"" на приложениях, от которых нужны уведомления (для этого нужно в менеджере открытых приложений немножко потянуть окно приложения вниз). 

UPD пришлось сдавать, экран жил своей жизнью время от времени."
1,"Покупкой довольна, Прошивка хромает,но привыкнуть можно,ещё возможна проблема отправки сообщений с уже установленного приложения,но его поменять без проблем,также возможна проблема с получением уведомлений с приложений,но это жить не мешает"
1,"лучший телефон за эти деньги, их нет"
1,"внешний вид, маркий и физически-уязвимый, там мож и 2 камеры - но снимает она в 3D"
1,"В комплект входит защитная пленка на экран))), - Ужасный микрофон. Для того, чтобы собеседник вас слышал приходится очень громко говорить, орать практически. При этом не имеет значения находитесь в шумной обстановке или вас окружает тишина, микрофон отрабатывает одинаково плохо;
- Из заявленных 4-х ядер стороннее ПО подтвердило работу лишь одного. Процессор - ранее и не слышал о таком;
- Экран абсолютно неприятный на ощупь, палец слабо скользит. Сильно зеркалит. На солнце не проверял, но думаю видимость будет близка к нулевой. Сенсор срабатывает через раз;
- Слабо держит заряд. Батарея очень низкой емкости. При включении заряд был 45%. За 20-30 минут использования (проверка, вход в гугл аккаунт, установка 3-х программ с маркета, три фото, четыре проверочных звонка меньше минуты) оставшийся заряд составил 13%
- Камера плохая, но при такой стоимости это вполне ожидаемо;

 , Почитав отзывы о данной модели решил приобрести. При такой стоимости и начинке особых надежд на аппарат не питал, главным требованием при выборе данного смартфона, была возможность совершать звонки и использовать Whatsapp.
Сдал через два дня из-за ужасной работы микрофона, на некорректную работу не ссылался, просто сказал что не нравится. Поехал в мегафон купил Micromax Q415 (отвязал от оператора по коду на чеке), который в сравнении с этим на две головы выше при одинаковой стоимости.  "
0,"нет, Тормоз, Купила для работы, звонки, инстаграм. Собеседник плохо слышит, постоянно переспрашивает, надо орать прям.  Что бы разместить пост в инстаграм, вообще надо иметь клубок нервов. Текст напечатать большая проблема, очень плохо реагирует на прикосновения пальцев, еще из неоткуда вылазят лишние буквы.  может конечно мне после айфона так не удобно и возмущает заторможеность этого телефона, но факт о микрофоне остается фактом, даже за такие маленькие деньги."
0,"Выдали на работе такой, свой есть, но считай в руках только этот, потому что и утром и днем и ночью мобила разрывается по рабочим вопросам, есть возможность сюда 2 симки поставить,т.е и мою личную, но пусть лучше у меня будет 2 телефона, чтобы разговаривать можно было без напрягая, а то акум быстро садится во время общения. Это компактный телефон, с хорошей мощностью, нормальным сенсорным дисплеем. Никаких лишних и понтовских функций, вижу и стоит не дорого совсем. Но и сделан при этом не дешево, крепкий он , и матрица точно гуд!"
1,"1. Прочный корпус, не гнется, удобно набирать сообщения пока он лежит на столе.
2. Цена, про это нельзя забывать
3. В принципе годные камеры, даже фронталка.
4. Нормально держит заряд, Ну телефон нормальный, то что есть в нем то работает четко, проблем нету, по крайней мере не глючил, Своей памяти малова-то, всего 8 гб, так что сразу же купил флешку, взял на 32 гигабайта, поставил 10ого класса по скорости. Гарнитура не плоха.я музыку в них слушать приятно."
1,"Бюджетная модель, купил в подарок племяннику, ну ему телефон больше интересен как игрушка скорее, 9 лет пацану, лазит в нем, играет, камера не плохая основная, ну и я полазил, вроде не тупит система. не глючит, пока устанавливал ему сам некоторые игрушки и прилаги. Хороший экран, небольшой, ну куда ему больше. Своей памяти не много, 8 гигабайт, и флешку сразу купил на 32 гигабайта, по максимуму, чтобы хватило ему."
1,"Стандартный такой телефон, с набором основных функций, ну да, тут 2 симки стоит, нормальная картинка перед глазами, камера не плохо снимает, думал будет хуже.. Своей память не вагон. но флешкой эта проблема быстро решается, производительность не плохая, я особо в игры не играю, поэтому их мало проверял, а вот программ и всяких приложений хватает - шустрый. Аккумулятора на день легко хватает, учитвая, что я сижу в интернете много. За эти деньги нормальный аппарат. Фирма вроде как французская еще, узнал это после покупки только. "
1,"Не плохой смартфон , на андроиде, быстрый, с двумя сим картами, хотя в нашем случае это лишнее  - покупал для младшего брата в подарок. Ну ему лишь бы работал экран да звонил) брату 7 лет. так что скорее игрушка. уже по тиху там игрушки пойдут, Потом может и поменяем если вдруг станет не хватать его. Хотя я думаю он и этот убьет быстро, как прошлый. Поэтому покупать что-то дорогое нет смысла просто"
1,"Качество сборки, все очень крепко и надежно, никаких люфтов и скрипов.  Быстродействие, связи держит отлично. Удобно лежит в руке. За 10 месяцев использования без защитного чехла нет потертостей на задней пластиковой поверхности и ни одной царапинки на стекле.  Камера снимает даже в пасмурную погоду достаточно хорошо, не говоря о солнечной.  Заряд батареи около 2 дней при среднем использовании, а при активном использовании - частые звонки, интернет, музыка, игры, к вечеру нужно заряжать., Камера в сумерках слабая.  Звук динамика достаточно громкий, но само звучание почти  плоское, но в целом это придирка в сравнении с дорогостоящими моделями.  При хороших наушниках звук на 4.   В первые два месяца подглючивал, но перезагружал всего 3 раза.  Мощные игры не пойдут на топовых настройках.  Но этого и нельзя ожидать от  имеющегося железа., Приобретал данную модель в феврале 2017 за 9000 рублей.  Использую как второй телефон.  Своих денег стоит на 5 баллов по всем показателям, за исключением некоторых недостатков, которые имеются в моделях стоимостью в два раза дороже."
1,"Яркий экран, очень громкие динамики. Слот для карты памяти. Скорость интернета,аккумулятор но хотелось бы побольше хватает на 2 дня без просмотра фильмов, но по 4-5 часов в день активного использования интернет., Экранные кнопки.Сложно найти чехол. Часто теряет связь в подмосковье, может мне так не повезло и подолгу её ищет. Отправлял на экспертизу по гарантии, сказали, что все норм. Карта теле2 с другого смартфона все гараздо стабильнее но интернет ниже по скорости, приём 3г, в Москве 4г. Есть неудаляемые ярлыки на рабочем столе, я бы половину предустановленного удалил за ненадобностью., Использую 2 недели, хотел продать, но сейчас решил оставить. Вообще если бы не потери сети то была бы оценка 5, а так 4."
1,"Две симки и отдельная карта памяти.  Хороший звук, хорошая камера. Шустрый. Установлен Андроид, несколько необходимых программок и НИКАКОГО мусорного ПО., недостатков не нашел., Мне нравится аппарат. За год ни разу не глюкнул. Хорошо ловит сеть. Рекомендую тем кому нужен нормальный аппарат без пресловутого крутяка."
1,"Большой яркий экран, достаточно громкий звук,звук на максимуме без дребезга и писка.Хорошая сборка,без скрипов. Удобно лежит в руке,не выскальзывает. Хорошие фотографии на улице., Батарея,хватает на три часа в онлайне(книги прослушать). Батарею хотелось бы получше. Автофокус не справляется,в помещении не всегда срабатывает. Много фоновых программ, они то и жрут батарею., С первого дня впечатления были неоднозначные, но по истечении трёх месяцев привык к данному девайсу. Для звонилки и серфинга в инете(часа на три),то что надо.Для фотографий всётаки лучше фотоаппарат. "
1,"Телефон очень хорош в использовании, хорошо лежит в руках, хорошее железо , Батарею можно было сделать побольше"
1,"неплохой экран....и все, батарея.постоянные зависания, самый плохой телефон  со времен nokia 550(1996 г)
треснул дисплей при небольшой нагрузке(считай,сняли с гарантии)-прочность,как картинное стекло
постоянно выключается при зарядке меньше 20-15 процентов(забыл в куртке-полдня без связи)
медленная зарядка штатным-2А устройством.несколько часов.
зависания.постоянно.отказала кнопка вкл/выкл)
вроде на гарантии-2 года,но с лопнувшим экраном пошлют...
не рекомендую. попандос.
"
0,"Симпатичный, почти удобный, хорошая камера, Слабая батарея и постоянные проблемы с  системной /материнской/ платой, проблема с зарядкой батареи, которая и без того слабая!, Знал бы, что присутствует такая проблема с платой, то конечно не купил его ни за что и друзья конечно не посоветую!
Гарантийный ремонт продлился -  МЕСЯЦ!!!  
Акт № H9W05331329, 
ТехЛист № AU28GQW21000942
На форуме 4PDA, так же есть пользователи TP-Link Neffos С5, у которых имеет место быть
 данная проблема с платой.
На следующий день, после получения из сервиса, стали появляться те же симптомы недозарядки батареи  /доходит до определенного значения и дальше не заряжается и данный показатель с каждым днем снижается/,  видимо опять несправна материнская /системная/ плата и опять ремонт сроком в месяц !!!
Я разочарован данным смартфоном и качеством работы местного гарантийного авторизованного сервиса!"
1,"Дизайн, хороший дисплей 240х320, очень легкий - в кармане рубашки не чувствуется совсем, есть быстрый набор номеров запрограммированными клавишами. Активировал время включения и выключения телефона (например вкл. в 7.00 и выкл. в 23.30. Тут есть небольшая хитрость - после набора времени вкл. или выкл. нужно нажать ""звездочку"" и активировать ""включить"". тогда время запомнится.
Мелодии выбрал свои с карты памяти.
Громкость вызова и разговора хорошие.
, Камера - она и не нужна., Очень нравится как звонилка, от смартфонов устал.
"
1,"Раскладушка, цена, качество, microSD до 32 гигов поддерживает., Нет подсветки кнопок., С мобильником как в детство вернулся, давно у меня было что-то подобное. Пользоваться мобильником удобно, он хорошо лежит в руке, и механизм крышки прочный, после многочисленных открытий/закрытий всё как новое. Камера простенькая но тем не менее есть. На дисплее всё видно хорошо, яркость высокая, и при любом освещении всё ок."
1,"Телефон с 2-мя сим-картами, достаточно прост в использовании. Батарея слабая, работает 2-3 дня. Нигде в документах не удалось узнать уровень SAR. Это важно."
1,"Батарея держит нормально, дня три при обычном использовании телефоном вполне хватает. Если не пользоваться радио или плеером естественно, Габариты самого телефона немного больше, чем ожидал, но привыкаемо."
1,"Большие кнопки с подсветкой, фонарик, опознал карту в 16Гб, хороший звук, хороший приём сигнала, быстро заряжается, хлипкий флип - через месяц стал шататься вправо-влево, крышка батарейного отсека - предназначена для ОДНОРАЗОВОЙ установки сим карты, карты памяти и батареи(при повторном открытии сломаются защёлки), батарея - ОЧЕНЬ тонкая(на морозе -10 работать точно не будет), назначение клавиш М1 и М2 сменить невозможно - программная ошибка, зелёно фиолетовое меню с косыми шрифтами, перевод на русский кишит украинскими словами и сделан через гугл переводчик, переключение языка при вводе текста - сделано через ...колено, невозможно перенести контакты - только через сим карту и латиницей, МАЛЕНЬКИЕ часы на экране, провод не вынимается из зарядки, по началу производит приятное впечатление, но после непродолжительной эксплуатации - негатив пересиливает. Дешевая китайская поделка, сделанная на колене в подвале. Жалею о приобретении, НЕ рекомендую к покупке."
0,"Внешний вид, жёсткий корпус, хороший звук через наушники выдаёт, и стоит недорого., Нет), Непривычный после смартфона, но для звонков и прослушивания музыки телефон отличный, дарит просто кучу ностальгических ощущений при эксплуатации. И корпус собран прочно, всё подогнано отлично. Кнопки нажимаются легко и чётко, ничего не западает. Раскладушка в открытом/закрытом состоянии фиксируется хорошо. 0.3 мп камера слабовата, но иного не ожидалось."
1,"750 мАч аккумулятор, днями держит. Можно установить карту памяти до 32ГБ, я поставил старую флешку на 8гб с кучей музыки и слушаю мр3 с телефона. Удобно сделанные кнопки быстрого набора. Жесткий механизм раскрытия, любое положение крышка фиксирует хорошо. Микрофон отлично воспринимает все звуки, и динамики хорошие., Кнопки небольшие, нажимаются тем не менее нормальная., Раскладушка прикольная, выглядит красиво и пользоваться удобно."
1,"Обычный телефон., Очевидно  сильно тормозит, очень долгий отклик на нажатие., Брал для работы в такси. Для программ  Я. навигатор и Я таксометр, очень сильно тормозит. Так как телефон всегда включен он нагревается, система выкидывает сообщение ""ваш телефон нагрелся до 35 градусов и выключается"" 
Работал с Ксиоми, там все летает, но gps для таксометра не подходит."
0,"Красивый, удобно ""сидит"" в руке, не скользит, не пачкается. Идеально собран, не люфтит, почти не греется, долго держит заряд, реально хватает на 2 дня. Не слишком яркий экран с хорошим разрешением- прям подарок для моих глаз! 4G LTE ловит уверенно. Одно из лучших моих приобретений за последний год. За такие деньги просто находка!, нет, Внешне очень приятен, и по дизайну , и на ощупь. 2.5 D стекло вообще вещь, пленку не наклеишь, да оно и ни к чему. За три месяца использования нет ни одной царапины, и почти не остается отпечатков пальцев! И это без чехла,(никак не куплю)."
1,"Экран приятен глазам как по мне.Батарея за эти деньги очень даже хорошая полтора дня держит спокойно.Памяти хватает для всех нужных приложений., Плохая производительность в играх.Камера слабовата."
1,"2GB оперативной памяти, Хорошая камера., Dr.Web нашёл угрозу Android.RemoteCode.118 в системном приложении UmeBrowser_RU.apk.  В техподдержке сказали:
 ""Данная программа не является вирусом.  Отправьте этот фаил в дрВеб для внесения в исключения ""
""Др Веб это сторонняя коммерческая организация.  В данном случае программа это интернет браузер, и она не является вирусом.  Оснований для возврата ДС нет"" , Техподдержка должна сами связаться с др.вэб и им сказать что это не вирус, а не клиентов туда отправлять."
0,"Цена, характеристики памяти и аккумулятора., Камера слабая, Подарил тестю. Он доволен. Использует для звонков, навигации и смотрит наши фото через whatsup."
1,"хороший экран, быстро реагирует, чуткий отклик, мощная батарея, долго держит, быстро заряжается, хороший 7,1 андроид.., камера плохая вообще, памяти  мало, процессор отсталый, отсюда плохая производительность, чехла не найти., телефон так себе, ниже среднего."
0,"Отличный аккумулятор, долго держит заряд. Не парюсь с тем что бы каждый день заряжать, Камера - такого убожества я давно не видела.  Уж лучше бы её совсем не было.
Память - была проблема с памятью, все файлы сохранялись только на телефоне. Галочка о выборе памяти по умолчанию никак не реагировала на функции сохранения файлов. Помогло решить проблему только спец. программа для SD
Целая проблема была с чехлом. на 6МАХ  ни где нет чехлов нормальных, только книжки и то прорезай сам для динамиков отверстия. Нашла более мене похожее на то, что нужно только на Алике., Если не париться о том, что он поцарапается и не нужно массово всё фотографировать, то телефончик меня порадовал."
1,"С прошивкой согласен. Кривая немного. У меня звук слетает иногда только но не весь исчезает а только видео музыка а звонки и смс звук идёт. Решаю проблему сброс до заводских. Прошивки ещё нет заводской в инете. Жду. Пользуюсь три месяца. В целом не плохо. Бонусы есть свои, Звук слетает иногда, Все нравится брал сразу после выпуска в мае 2018. Не жалею. "
1,"Аккумулятор - выше всяких похвал. , Камера слабовата, Второй телефон/пауэрбанк - не сравниваю с айфоном, которым пользуюсь как основным. 
Свои задачи, как второй телефон выполняет на 5. Резервная звонилка, источник питания и навигация в машине. Очень много на форуме 4пда о нем, у меня в стоке - проблем никаких нет. Несколько раз меня спрашивали - не верту ли это. В общем рекомендую. "
1,"Единственный плюс, для меня это дизайн. Всё остальное не успеваю посмотреть, Постоянно выключается, перезагружается, живет своей жизнью. Работать нет возможности. Четвертый месяц ни в одном сервисе починить не могут. Деньги в трубу....., Было бы все отлично, если бы не было все так плохо."
0,"Дизайн современный, аккумулятор без обмана 10000.  При интенсивной нагрузке (видео 3 часа, лте, wifi, звонки и т.д.) три дня полных с 6 до 23., К сожалению прошивка кривоватая. Зависания, перезагрузка при открытии приложений. Наверно заводской касяк."
0,"Всё отлично. Не фанат фирмы и не торговый представитель :), процентов не отчисляют, но это уже второй аппарат этой фирмы у меня (первый был К10000) Причём поменял ТОЛЬКО от желания иметь экран 6"" и бОльшую оперативку с внутренней памятью.
И смарт часы тоже Oukitel A58 ))), К сожалению, в Андроид 8.1 отсутствует функция разблокировки аппарата двойным тапом экрана.
Но это НЕ недостаток аппарата"
